Name,Price,Link,Images
"Acer 10.1"" HD Iconia Tablet with Android 6.0 Marshmallow (1GB RAM, 16GB Storage)",CDN$ 199.99,https://www.amazon.ca/Acer-Iconia-Android-Marshmallow-Storage/dp/B01MECEUTY/ref=sr_1_54/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-54,https://images-na.ssl-images-amazon.com/images/I/51-Z17BM4vL._AA160_.jpg
"AOSON 10.1 Inch Tablet PC Android 6.0 Marshmallow Quad Core (2GB RAM, 32GB Storage) 1280x800 IPS Touch Screen Dual Camara 2M 5M Wifi Bluetooth Tablets with Black Bracket Stand",CDN$ 149.90,https://www.amazon.ca/Android-Marshmallow-1280x800-Bluetooth-Bracket-Stand/dp/B06Y2Z1FTK/ref=sr_1_55/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-55,https://images-na.ssl-images-amazon.com/images/I/41LAwCUXh1L._AA160_.jpg
"Yuntab 8GB Y88 Allwinner A33 7 inch tablet pc Android Quad-core Tablet PC, 1024*600 Capacitive, Google Android 4.4 ,with Dual Camera Google Play Pre-loaded, External 3G ,3D-Game Black",CDN$ 57.99,https://www.amazon.ca/Yuntab-Allwinner-Quad-core-Capacitive-Pre-loaded/dp/B016B45PZ8/ref=sr_1_56/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-56,https://images-na.ssl-images-amazon.com/images/I/51dJFriDrxL._AA160_.jpg
Apple iPad mini 2 - 32GB - Wi-Fi - Space Grey,CDN$ 449.99,https://www.amazon.ca/Apple-iPad-mini-Wi-Fi-Space/dp/B01F2I6WKQ/ref=sr_1_57/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-57,https://images-na.ssl-images-amazon.com/images/I/5161jhd7VdL._AA160_.jpg
"Yuntab 7"" 4G Q88 Allwinner A33 Quad-core Tablet PC, Capacitive, Google Android 4.4 ,with Dual Camera Google Play Pre-loaded, External 3G ,3D-Game Supported 5 Point Multi Touch Screen (Green)",CDN$ 59.99,https://www.amazon.ca/Yuntab-Allwinner-Quad-core-Capacitive-Pre-loaded/dp/B01JFV7YJE/ref=sr_1_58/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-58,https://images-na.ssl-images-amazon.com/images/I/41aOIADQBaL._AA160_.jpg
"Apple iPad Air 2 MGTX2LL/A (128GB, Wi-Fi, Space Gray)",CDN$ 855.05,https://www.amazon.ca/Apple-MGTX2LL-128GB-Wi-Fi-Space/dp/B00OTWQXSI/ref=sr_1_59/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-59,https://images-na.ssl-images-amazon.com/images/I/41Ap2B-agbL._AA160_.jpg
"Samsung Galaxy Tab A 8"" PLS (1024 x 768) Tablet, 16 GB, Android 5.0 (Lollipop), 5.0 MP rear camera, 2.0 MP front camera, microSD slot, Wi-Fi, Bluetooth, Color: smoky titanium",CDN$ 165.00,https://www.amazon.ca/Samsung-Android-Lollipop-microSD-Bluetooth/dp/B00ZCT1N2I/ref=sr_1_60/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-60,https://images-na.ssl-images-amazon.com/images/I/410uH3Jt2HL._AA160_.jpg
"iPad Pro 9.7-inch  (32GB, Wi-Fi,  Gold) 2016 Model",CDN$ 694.99,https://www.amazon.ca/iPad-9-7-inch-32GB-Wi-Fi-Model/dp/B01CGXU0GM/ref=sr_1_61/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-61,https://images-na.ssl-images-amazon.com/images/I/4152qxukApL._AA160_.jpg
"Dragon Touch X10 10 inch Octa Core Tablet, Android 5.1 Lollipop, 1GB RAM 16GB Nand Flash, IPS Display 1366x768, 5.0MP Camera w/AutoFocus, Bluetooth, Mini HDMI Output",CDN$ 149.99,https://www.amazon.ca/Dragon-Touch-Lollipop-AutoFocus-Bluetooth/dp/B018AAL1PY/ref=sr_1_62/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-62,https://images-na.ssl-images-amazon.com/images/I/51p8k9UTLFL._AA160_.jpg
"Yuntab K08 7'' Android 3G Tablet PC, Unlocked Phone, Quad Core, Android 4.4.2, 1GB Ram 8GB Nand Flash, 1280 x 800 IPS HD Screen, Bluetooth 2.1, GPS, Dual Camera WIFI , G Sensor",CDN$ 69.99,https://www.amazon.ca/Yuntab-Android-Tablet-Unlocked-Bluetooth/dp/B01C02H3ZU/ref=sr_1_63/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-63,https://images-na.ssl-images-amazon.com/images/I/51VvsYDRtuL._AA160_.jpg
"Lenovo Tab 10 10.1"" 16GB Tablet Android 6.0 (Marshmallow), Black",CDN$ 159.99,https://www.amazon.ca/Lenovo-Tablet-Android-Marshmallow-Black/dp/B01MAU8TS2/ref=sr_1_64/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-64,https://images-na.ssl-images-amazon.com/images/I/510G+wWiLBL._AA160_.jpg
Npole 8 Inch 3G Phone Call Tablet Android 5.1 Quad Core 16GB IPS Screen 1280x800 GPS WIFI HD Video 3D Games Support 2G 3G SIM Card (Black),CDN$ 89.70,https://www.amazon.ca/Tablet-Android-Screen-1280x800-Support/dp/B01N2YKVEU/ref=sr_1_65/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-65,https://images-na.ssl-images-amazon.com/images/I/51TWCoomoOL._AA160_.jpg
Retail Tablet Point of Sale Bundle Featuring Sircle POS,CDN$ 899.95,https://www.amazon.ca/Retail-Tablet-Point-Sale-Featuring/dp/B073WG5R6G/ref=sr_1_66/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-66,https://images-na.ssl-images-amazon.com/images/I/51O++o6uvDL._AA160_.jpg
"Braun Silk-épil 9 9-579 - Wet & Dry Cordless Electric Hair Removal Epilator, Ladies' Electric Shaver for Women (Bonus Edition)",CDN$ 273.57,https://www.amazon.ca/Braun-Silk-%C3%A9pil-9-579-Cordless-Electric/dp/B00TI5ZMZQ/ref=sr_1_67/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-67,https://images-na.ssl-images-amazon.com/images/I/51SBygyq9mL._AA160_.jpg
Yuntab 10.1 inch Unlocked 3G Wifi Tablet PC Quad Core Android 5.1 Lollipop MTK 16G Smart Phone 2G 3G Wifi Google Tablet IPS 1280X800 Bluetooth GPS Alloy Metal back Cellphone (Silver),CDN$ 127.99,https://www.amazon.ca/Yuntab-Unlocked-Lollipop-Bluetooth-Cellphone/dp/B06XJDTGBP/ref=sr_1_68/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-68,https://images-na.ssl-images-amazon.com/images/I/51Uai-UkU4L._AA160_.jpg
"Yuntab 8GB Y88 Allwinner A33 7 inch tablet pc Android Quad-core Tablet PC, 1024*600 Capacitive, Google Android 4.4 ,with Dual Camera Google Play Pre-loaded, External 3G ,3D-Game Rosy",CDN$ 57.99,https://www.amazon.ca/Yuntab-Allwinner-Quad-core-Capacitive-Pre-loaded/dp/B00UMUTNAG/ref=sr_1_69/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-69,https://images-na.ssl-images-amazon.com/images/I/51a2yxV+9UL._AA160_.jpg
"Apple iPad Mini 2 with Retina Display ME279LL/A (16GB, Wi-Fi, White with Silver) (Certified Refurbished)",CDN$ 389.99,https://www.amazon.ca/Apple-Display-ME279LL-Certified-Refurbished/dp/B00TA9FCUU/ref=sr_1_70/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-70,https://images-na.ssl-images-amazon.com/images/I/416Vv3pUcUL._AA160_.jpg
"Acer Switch Alpha 12-Inch SA5-271-51XD Tablet (Intel i5-6200U, 8GB DDR3 Memory, 128 SSD) with Window 10 Home Bilingual French Keyboard",CDN$ 899.20,https://www.amazon.ca/Acer-SA5-271-51XD-i5-6200U-Bilingual-Keyboard/dp/B01FVZVSKO/ref=sr_1_71/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-71,https://images-na.ssl-images-amazon.com/images/I/41DP8tjDGmL._AA160_.jpg
AOSON Android 4.4 Allwinner A33 Quad Core kids Tablet PC 7 Inch HD Touch Screen 1024x600 512MB+8GB WiFi Bluetooth Dual Camera M751S-BS Tablet White rear,CDN$ 52.90,https://www.amazon.ca/Android-Allwinner-1024x600-Bluetooth-M751S-BS/dp/B01NBA3BBW/ref=sr_1_72/145-3988143-0979929?s=pc&ie=UTF8&qid=1500512140&sr=1-72,https://images-na.ssl-images-amazon.com/images/I/51lT2nMUKxL._AA160_.jpg
NPOLE Tablet Android 16G 1G IPS 7 Inch Quad Core CPU Dual Camera HD Video 3D Game Supported (White),CDN$ 89.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg3_1?ie=UTF8&adId=A0120172SJCF0RG7V3C4&url=https%3A%2F%2Fwww.amazon.ca%2FNPOLE-Tablet-Android-Camera-Supported%2Fdp%2FB01MQE4SFX%2Fref%3Dsr_1_73%2F145-3988143-0979929%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512140%26sr%3D1-73-spons%26psc%3D1&qualifier=1500512139&id=8935798379675224&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51vHUODCfUL._AA160_.jpg
Yuntab 10.1 inch Unlocked 3G Wifi Tablet PC Quad Core Android 5.1 Lollipop MTK 16G Smart Phone 2G 3G Wifi Google Tablet IPS 1280X800 Bluetooth GPS Alloy Metal back Cellphone (Black),CDN$ 127.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg3_2?ie=UTF8&adId=A012832338DHAX7EPAFRY&url=https%3A%2F%2Fwww.amazon.ca%2FYuntab-Unlocked-Lollipop-Bluetooth-Cellphone%2Fdp%2FB06XJ26RWM%2Fref%3Dsr_1_74%2F145-3988143-0979929%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512140%26sr%3D1-74-spons%26psc%3D1&qualifier=1500512139&id=8935798379675224&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51W7C2IehgL._AA160_.jpg
"Dragon Touch S8 8 Inch Intel Quad Core 64 bits Android Tablet, 1GB RAM 16GB Flash Android 5.1 Lollipop, IPS Display 1280x800, Bluetooth 4.0, FM 10 Point Multi-Touch, Dual Camera",CDN$ 109.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg3_3?ie=UTF8&adId=A01916232CFTXEVOYLGLQ&url=https%3A%2F%2Fwww.amazon.ca%2FDragon-Touch-S8-Bluetooth-Multi-Touch%2Fdp%2FB01J40QA7I%2Fref%3Dsr_1_75%2F145-3988143-0979929%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512140%26sr%3D1-75-spons%26psc%3D1&qualifier=1500512139&id=8935798379675224&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51ePUcipovL._AA160_.jpg
"Acer 7"" HD Iconia Tablet with Android 6.0 Marshmallow (1GB RAM, 16GB Storage)",CDN$ 120.99,https://www.amazon.ca/Acer-Iconia-Android-Marshmallow-Storage/dp/B01MDTET7W/ref=sr_1_73/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-73,https://images-na.ssl-images-amazon.com/images/I/41ejjxK0pEL._AA160_.jpg
"Asus T303UA-DH54T Transformer Book 12.6"" 2-in-1 Touchscreen Laptop",CDN$ 956.00,https://www.amazon.ca/Asus-T303UA-DH54T-Transformer-Touchscreen-Laptop/dp/B01K1JW8D6/ref=sr_1_74/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-74,https://images-na.ssl-images-amazon.com/images/I/41tmkHbRUNL._AA160_.jpg
"Asus Transformer Book T101HA-C4-GR 10.1-Inch 2 in 1 Touchscreen Laptop (Quad-Core Z8350, 4GB Ram, 64GB SSD, Windows 10, Grey)",CDN$ 389.99,https://www.amazon.ca/Asus-Transformer-T101HA-C4-GR-10-1-Inch-Touchscreen/dp/B01K1JW9SK/ref=sr_1_75/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-75,https://images-na.ssl-images-amazon.com/images/I/511KiovLx7L._AA160_.jpg
"Apple iPad with WiFi, 32GB, Gold (2017 Model)",CDN$ 529.99,https://www.amazon.ca/Apple-iPad-WiFi-32GB-Model/dp/B01LTIORCI/ref=sr_1_76/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-76,https://images-na.ssl-images-amazon.com/images/I/41mDl3DQOML._AA160_.jpg
NPOLE Kids Tablet 7 Inch Android 1280x800 IPS Display with Parental Control - iWawa Wifi Camera 3D Game HD Video Supported(Blue),CDN$ 76.41,https://www.amazon.ca/NPOLE-Android-1280x800-Display-Parental/dp/B01MRXAWLO/ref=sr_1_77/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-77,https://images-na.ssl-images-amazon.com/images/I/51drl03BztL._AA160_.jpg
Microsoft Surface Pro 4 i5 512GB 16GB,"CDN$ 1,779.00",https://www.amazon.ca/Microsoft-Surface-Pro-512GB-16GB/dp/B01GSSZJUI/ref=sr_1_78/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-78,https://images-na.ssl-images-amazon.com/images/I/510ZvXM8dJL._AA160_.jpg
"Microsoft Surface Pro 3, 12"" Tablet, (Intel i5, 8GB RAM, 256GB SSD , Windows 10)","CDN$ 2,326.50",https://www.amazon.ca/Microsoft-Surface-Tablet-Intel-Windows/dp/B012DTDXEK/ref=sr_1_79/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-79,https://images-na.ssl-images-amazon.com/images/I/41mk24fbh4L._AA160_.jpg
"Dell 15.6"" 2-in-1 Full HD Touchscreen Laptop (Intel i7-6500U, 8GB DDR4 RAM, 1TB HDD, Windows 10)",CDN$ 849.99,https://www.amazon.ca/Dell-Touchscreen-Laptop-i7-6500U-Windows/dp/B01GWSIWN0/ref=sr_1_80/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-80,https://images-na.ssl-images-amazon.com/images/I/413B4I0AnIL._AA160_.jpg
"AOSON 7 Inch Kids Tablet 16GB Android 6.0 Quad Core KIDOZ Pre installed with Parental Control-iWawa Wifi Bluetooth Dual Camera 2.0 HD Video 3D Game M753-S1 7"" Tablets PC (Red)",CDN$ 79.90,https://www.amazon.ca/Android-installed-Parental-Control-iWawa-Bluetooth/dp/B071SHHRLT/ref=sr_1_81/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-81,https://images-na.ssl-images-amazon.com/images/I/5173fmaqH0L._AA160_.jpg
"Samsung Galaxy Tab A SM-T550NZAAXAR 9.7-Inch Tablet (16 GB, SMOKY Titanium)",CDN$ 199.00,https://www.amazon.ca/Samsung-Galaxy-SM-T550NZAAXAR-9-7-Inch-Titanium/dp/B00V49LQZ4/ref=sr_1_82/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-82,https://images-na.ssl-images-amazon.com/images/I/41Iqi+Zq6lL._AA160_.jpg
9.7 inch Tablet Octa Core 2560X1600 IPS Bluetooth RAM 4GB ROM 64GB 8.0MP 3G MTK6592 Dual sim card Phone Call Tablets PC Android 5.1 Lollipop GPS electronics 7 8 9 10 Black,CDN$ 149.98,https://www.amazon.ca/2560X1600-Bluetooth-MTK6592-Lollipop-electronics/dp/B01DH1TWCK/ref=sr_1_83/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-83,https://images-na.ssl-images-amazon.com/images/I/41PI3v1fBpL._AA160_.jpg
"Proscan 10"" Windows 10.1 Quad Core Tablet with Detachable & Reversible IPS Touch Screen & Keyboard, Bluetooth 4.0, Black",CDN$ 199.99,https://www.amazon.ca/Proscan-Detachable-Reversible-Keyboard-Bluetooth/dp/B019P6Q8SC/ref=sr_1_84/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-84,https://images-na.ssl-images-amazon.com/images/I/51bZgJ9jInL._AA160_.jpg
"SSA 7 inch Quad Core Android 5.1 Lollipop Tablet PC 1GB RAM 8GB Nand Flash, Wide View IPS Display 1280x800 Bluetooth Dual Camera FCC Certified (2017 Upgraded Edition)",CDN$ 69.88,https://www.amazon.ca/SSA-Lollipop-1280x800-Bluetooth-Certified/dp/B06XHMGWML/ref=sr_1_85/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-85,https://images-na.ssl-images-amazon.com/images/I/41zNBDazvNL._AA160_.jpg
"Samsung Galaxy Tab A 10.1"" Inch Tablet (32GB Black Wi-Fi) SM-T580 - International Version (Bigger Internal Storage than CA Version)",CDN$ 419.00,https://www.amazon.ca/Samsung-Galaxy-Tablet-Black-SM-T580/dp/B01LXOBTHS/ref=sr_1_86/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-86,https://images-na.ssl-images-amazon.com/images/I/41da1qJdogL._AA160_.jpg
Microsoft Office Home & Student 2016 (PC) - English,CDN$ 149.99,https://www.amazon.ca/Microsoft-Office-Home-Student-2016/dp/B01GBOBBKQ/ref=sr_1_87/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-87,https://images-na.ssl-images-amazon.com/images/I/41ptG5XPSFL._AA160_.jpg
"Tagital 7"" T7K Quad Core Android Kids Tablet, with Wifi and Camera and Games, HD Kids Edition with Kid Mode Pre-Installed (Blue)",CDN$ 74.99,https://www.amazon.ca/Tagital-Android-Tablet-Camera-Pre-Installed/dp/B01GDXHD3E/ref=sr_1_88/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-88,https://images-na.ssl-images-amazon.com/images/I/51MrnjrZANL._AA160_.jpg
NPOLE Tablet Android 16G 1G IPS 10.6 Inch 5.1 Quad Core CPU 1366x768 Resolution Dual Camera HD Video 3D Game Supported N106 White,CDN$ 109.90,https://www.amazon.ca/NPOLE-1366x768-Resolution-Supported-N106/dp/B01LEXJNAE/ref=sr_1_89/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-89,https://images-na.ssl-images-amazon.com/images/I/51MmZIQW-5L._AA160_.jpg
"iRULU eXpro X1s 10.1 Inch Tablet PC, Android 5.1 Lollipop, Quad Core, GMS Certified by Google, 16GB - White Front",CDN$ 85.99,https://www.amazon.ca/Tablet-Android-Lollipop-Certified-Google/dp/B00ZTWICUO/ref=sr_1_90/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-90,https://images-na.ssl-images-amazon.com/images/I/419aMeyc94L._AA160_.jpg
"Wacom Cintiq Companion 2 Tablet, Intel Core i5, 128GB (DTHW1310E)","CDN$ 2,299.95",https://www.amazon.ca/Wacom-Cintiq-Companion-Tablet-DTHW1310E/dp/B01COUZB7K/ref=sr_1_91/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-91,https://images-na.ssl-images-amazon.com/images/I/41tuuErYCeL._AA160_.jpg
Cozmo,CDN$ 299.00,https://www.amazon.ca/Anki-000-00048-Cozmo/dp/B01GA1298S/ref=sr_1_92/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-92,https://images-na.ssl-images-amazon.com/images/I/417hrYXYLjL._AA160_.jpg
Xbox One S Console 1TB Madden 17 Bundle,CDN$ 447.89,https://www.amazon.ca/Xbox-One-Console-Madden-Bundle/dp/B01GW3H7DQ/ref=sr_1_93/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-93,https://images-na.ssl-images-amazon.com/images/I/51mHG5muPRL._AA160_.jpg
NPOLE Tablet Android 16G 1G IPS 7 Inch Quad Core CPU Dual Camera HD Video 3D Game Supported (White),CDN$ 89.99,https://www.amazon.ca/NPOLE-Tablet-Android-Camera-Supported/dp/B01MQE4SFX/ref=sr_1_94/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-94,https://images-na.ssl-images-amazon.com/images/I/51vHUODCfUL._AA160_.jpg
"Tagital 7"" T7K Quad Core Android Kids Tablet, with Wifi and Camera and Games, HD Kids Edition with Kid Mode Pre-Installed (Pink)",CDN$ 69.52,https://www.amazon.ca/Tagital-Android-Tablet-Camera-Pre-Installed/dp/B01GDXHD6Q/ref=sr_1_95/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-95,https://images-na.ssl-images-amazon.com/images/I/51WWujsupSL._AA160_.jpg
Yuntab 10.1 inch Android 5.1 Tablet Dual SIM Card Cell phone Tablet PC 2G/ 3G/ Wifi 1GB+16GB MTK 6580 Quad-Core IPS 800*1280 Touch Screen With Bluetooth 4.0 (white),CDN$ 102.99,https://www.amazon.ca/Yuntab-Android-Tablet-Quad-Core-Bluetooth/dp/B01CTMGNP2/ref=sr_1_96/136-3283135-5438951?s=pc&ie=UTF8&qid=1500512141&sr=1-96,https://images-na.ssl-images-amazon.com/images/I/51EfBAZOkrL._AA160_.jpg
NPOLE Tablet Android 16G 1G IPS 7 Inch Quad Core CPU Dual Camera HD Video 3D Game Supported (White),CDN$ 89.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg4_1?ie=UTF8&adId=A0120172SJCF0RG7V3C4&url=https%3A%2F%2Fwww.amazon.ca%2FNPOLE-Tablet-Android-Camera-Supported%2Fdp%2FB01MQE4SFX%2Fref%3Dsr_1_97%2F136-3283135-5438951%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512141%26sr%3D1-97-spons%26psc%3D1&qualifier=1500512140&id=5399762578380993&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51vHUODCfUL._AA160_.jpg
Yuntab 10.1 inch Unlocked 3G Wifi Tablet PC Quad Core Android 5.1 Lollipop MTK 16G Smart Phone 2G 3G Wifi Google Tablet IPS 1280X800 Bluetooth GPS Alloy Metal back Cellphone (Black),CDN$ 127.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg4_2?ie=UTF8&adId=A012832338DHAX7EPAFRY&url=https%3A%2F%2Fwww.amazon.ca%2FYuntab-Unlocked-Lollipop-Bluetooth-Cellphone%2Fdp%2FB06XJ26RWM%2Fref%3Dsr_1_98%2F136-3283135-5438951%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512141%26sr%3D1-98-spons%26psc%3D1&qualifier=1500512140&id=5399762578380993&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51W7C2IehgL._AA160_.jpg
"Dragon Touch S8 8 Inch Intel Quad Core 64 bits Android Tablet, 1GB RAM 16GB Flash Android 5.1 Lollipop, IPS Display 1280x800, Bluetooth 4.0, FM 10 Point Multi-Touch, Dual Camera",CDN$ 109.99,/gp/slredirect/picassoRedirect.html/ref=pa_click_within_browse_electronics_sr_pg4_3?ie=UTF8&adId=A01916232CFTXEVOYLGLQ&url=https%3A%2F%2Fwww.amazon.ca%2FDragon-Touch-S8-Bluetooth-Multi-Touch%2Fdp%2FB01J40QA7I%2Fref%3Dsr_1_99%2F136-3283135-5438951%3Fs%3Dpc%26ie%3DUTF8%26qid%3D1500512141%26sr%3D1-99-spons%26psc%3D1&qualifier=1500512140&id=5399762578380993&widgetName=click_within_browse,https://images-na.ssl-images-amazon.com/images/I/51ePUcipovL._AA160_.jpg
"Samsung Galaxy Tab A 10.1"" Inch Tablet (32GB White Wi-Fi) SM-T580 - International Version (Bigger Internal Storage than CA Version)",CDN$ 419.00,https://www.amazon.ca/Samsung-Galaxy-Tablet-White-SM-T580/dp/B01M4L43G4/ref=sr_1_97/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-97,https://images-na.ssl-images-amazon.com/images/I/31Gu1VMCoFL._AA160_.jpg
"Lenovo Yoga 710 15.6-Inch 2-in-1 Convertible FHD Touchscreen Premium Laptop / Tablet (Intel Core i5-6200U 3M Cache 2.8GHz, 8GB DDR4 2133MHz RAM, 256GB SSD, HDMI, Backlit Keyboar(US Version, Imported)","CDN$ 1,018.30",https://www.amazon.ca/Lenovo-Yoga-15-6-Inch-Convertible-Touchscreen/dp/B01ISOO3S4/ref=sr_1_98/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-98,https://images-na.ssl-images-amazon.com/images/I/51A8fvkHBcL._AA160_.jpg
"Corsair Gaming SCIMITAR RGB MOBA/MMO Gaming Mouse, Key Slider Mechanical Buttons, 12000 DPI, Multi color",CDN$ 117.95,https://www.amazon.ca/Corsair-Gaming-SCIMITAR-Mechanical-Buttons/dp/B013KK9JOO/ref=sr_1_99/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-99,https://images-na.ssl-images-amazon.com/images/I/41+jMxk1umL._AA160_.jpg
"Dragon Touch S8 8 Inch Intel Quad Core 64 bits Android Tablet, 1GB RAM 16GB Flash Android 5.1 Lollipop, IPS Display 1280x800, Bluetooth 4.0, FM 10 Point Multi-Touch, Dual Camera",CDN$ 109.99,https://www.amazon.ca/Dragon-Touch-S8-Bluetooth-Multi-Touch/dp/B01J40QA7I/ref=sr_1_100/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-100,https://images-na.ssl-images-amazon.com/images/I/51ePUcipovL._AA160_.jpg
"[2017] CHUWI Hi8 Pro 8 Inch IPS Full HD Screen Windows 10 Tablet PC with Intel Cherry Trail Z8350 Quad Core, 2G RAM + 32G ROM, 1 Type-C USB Port and 1 Micro HDMI Port …",CDN$ 161.99,https://www.amazon.ca/CHUWI-Screen-Windows-Tablet-Cherry/dp/B019XI0932/ref=sr_1_101/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-101,https://images-na.ssl-images-amazon.com/images/I/51WYLkLIiOL._AA160_.jpg
Acer Aspire S7-392-7885 13.3-Inch  Full HD Touchscreen Ultrabook (Crystal White),"CDN$ 1,530.41",https://www.amazon.ca/Acer-S7-392-7885-13-3-Inch-Touchscreen-Ultrabook/dp/B00K2O4UPU/ref=sr_1_102/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-102,https://images-na.ssl-images-amazon.com/images/I/41XJz-bYj+L._AA160_.jpg
10.1 Inch Tablet PC Android 7.1 Octa Core 4G RAM 64G ROM WIFI GPS 7 8 9 Dual sim card Phone Call Tablets Pc HD high definition Gold Bestenme,CDN$ 148.00,https://www.amazon.ca/Tablet-Android-Tablets-definition-Bestenme/dp/B06XXT33FZ/ref=sr_1_103/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-103,https://images-na.ssl-images-amazon.com/images/I/41GcDWXK9sL._AA160_.jpg
"Apple iPad mini 4 (128GB, Wi-Fi, Gold)",CDN$ 539.00,https://www.amazon.ca/Apple-iPad-mini-128GB-Wi-Fi/dp/B016PUQWMI/ref=sr_1_104/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-104,https://images-na.ssl-images-amazon.com/images/I/41qKoEV4TxL._AA160_.jpg
"7"" Android 4.4 WiFi Tablet(RAM 512MB,ROM 8GB,A33 Quad Core,Bluetooth,Dual Camera)",CDN$ 58.00,https://www.amazon.ca/Android-Tablet-512MB-Bluetooth-Camera/dp/B01MG9HVUR/ref=sr_1_105/130-2364120-2965830?s=pc&ie=UTF8&qid=1500512142&sr=1-105,https://images-na.ssl-images-amazon.com/images/I/51NhbjbuBdL._AA160_.jpg
